样本编号,标签标准差,特征平均波动
1650,2.9569283,28781528.0
1651,5.9423256,65411536.0
1652,1.809702,30344514.0
1653,4.3502936,40542440.0
1654,10.306511,71481150.0
1655,8.083768,105642360.0
1656,5.3450475,56072228.0
1657,8.753279,77570390.0
1658,11.652691,58683220.0
1659,8.022306,66477836.0
1660,9.377184,55327040.0
1661,10.185231,59824212.0
1662,4.596619,30425840.0
1663,12.782699,43797600.0
1664,2.4759488,23429070.0
1666,1.8085086,49580652.0
1667,4.3889236,25328572.0
1668,7.0807266,46127176.0
1669,3.7653868,60702544.0
1670,2.5686576,58970324.0
1672,9.313598,72158590.0
1674,16.14189,30639212.0
1676,17.562239,47284770.0
1677,2.9788587,47909084.0
1678,6.811663,67650264.0
1680,5.716173,100299040.0
1682,3.4080977,23806080.0
1683,2.938463,35329212.0
1684,6.0916586,121225900.0
1685,7.139708,91017260.0
1686,5.1041365,63109410.0
1687,5.495105,55816180.0
1688,23.045053,31519788.0
1689,35.689186,92127280.0
1690,6.093294,79938960.0
1691,4.98595,40345876.0
1692,13.463189,92795460.0
1693,3.315102,32366398.0
1694,7.29146,80474180.0
1695,10.239053,94963230.0
1697,2.8473513,28869034.0
1698,2.9286988,26957470.0
1699,17.695898,39210016.0
1700,7.356441,25095206.0
1701,5.298793,28032254.0
1702,3.9526768,25435030.0
1703,10.26,76583736.0
1705,2.2476537,39796772.0
1706,6.520462,25933306.0
1708,4.2633696,35933012.0
1709,5.4208436,44893170.0
1710,8.062244,56477210.0
1713,7.673261,27936016.0
1714,5.829185,38126080.0
1716,7.583404,68085030.0
1717,16.160076,25570912.0
1718,6.3456984,50532296.0
1720,18.238081,41077830.0
1721,13.233539,88492220.0
1723,15.436026,78080310.0
1724,2.8074112,20424654.0
1725,17.764692,110397320.0
1726,32.561905,41953580.0
1727,7.678106,39766630.0
1728,6.2580037,41441304.0
1729,6.7071857,85889790.0
1730,8.001392,31692020.0
1731,3.8488982,32384416.0
1732,10.15428,27897886.0
1733,1.7962261,34077576.0
1734,2.7008548,24521124.0
1737,7.405049,25774836.0
1738,7.3270464,20450750.0
1740,20.797756,96254580.0
1741,8.366234,53437050.0
1743,5.6965537,35988936.0
1744,5.148422,21504276.0
1745,12.797009,54136948.0
1746,13.563335,50070950.0
1747,13.180743,88433640.0
1749,4.5271425,43857604.0
1751,7.509091,72619620.0
1752,10.266904,36397772.0
1753,7.3114576,24625572.0
1756,7.758438,25068924.0
1758,26.72165,31862310.0
1759,4.250343,63206836.0
1760,4.181989,62864676.0
1762,7.578011,22294362.0
1764,15.153634,48792828.0
1765,5.865438,31408090.0
1766,3.2531965,64500676.0
1767,7.737673,25386206.0
1768,2.6799169,40060744.0
1769,4.4265676,55163390.0
1770,15.202734,22921864.0
1771,3.1433327,25827062.0
1772,3.07983,35471020.0
1774,3.5470428,32326712.0
1775,12.509242,32618180.0
1776,11.767055,94863330.0
1777,6.8550916,30179986.0
1778,6.23027,77553770.0
1780,11.114038,71066150.0
1781,4.3314605,48546210.0
1782,7.3924036,21278490.0
1783,16.677908,92979176.0
1784,8.8673725,72769060.0
1786,18.202616,53131284.0
1787,14.129983,23365912.0
1788,18.728441,35206170.0
1790,6.1926413,49336548.0
1791,12.340645,27586756.0
1792,9.276571,37855516.0
1794,8.080012,23046228.0
1795,24.76455,59479180.0
1796,6.8213243,39969640.0
1798,3.1201155,42570484.0
1799,19.510983,43438652.0
1800,14.78576,20211618.0
1801,18.495884,147432900.0
1802,7.820751,23568644.0
1803,6.967542,44813216.0
1805,5.471961,21084836.0
1806,3.4308817,22658654.0
1809,25.374374,77182480.0
1810,5.2922416,23307632.0
1812,6.907483,21181920.0
1813,7.114163,27621028.0
1814,2.7307374,31196426.0
1815,14.903933,50126960.0
1816,12.612364,37460604.0
1817,11.247238,33874356.0
1819,19.247917,22870924.0
1820,9.746476,51071452.0
1821,21.360523,69164960.0
1822,2.87955,31159234.0
1824,18.246267,20070458.0
1825,11.598342,55380310.0
1826,5.835403,77137430.0
1827,7.9777393,28744570.0
1829,10.173373,45435456.0
1831,26.149946,92924880.0
1832,8.665234,30562942.0
1833,15.200378,20984510.0
1834,6.4204493,20707480.0
1835,16.33175,49734830.0
1836,14.530643,22160614.0
1837,8.80067,28330200.0
1838,10.152387,38638496.0
1839,7.447446,42946816.0
1840,6.2965026,74437530.0
1842,7.473653,42809044.0
1843,9.9694805,99132240.0
1844,4.3175764,20460838.0
1845,15.714237,74973210.0
1846,5.1462545,54628776.0
1848,20.235228,57244936.0
1849,7.2006297,25917754.0
1850,2.559515,32267492.0
1851,5.620993,33963556.0
1853,8.011711,20909938.0
1854,7.5342026,26027340.0
1855,6.601977,27046274.0
1858,13.813836,34023400.0
1859,11.930969,38278870.0
1860,13.714799,36425840.0
1861,17.981909,61468884.0
1862,10.201303,31191532.0
1863,3.8372555,22940114.0
1864,3.0379722,25597404.0
1865,4.5419593,48200876.0
1866,6.9785867,32562706.0
1867,4.6772923,28832348.0
1868,21.268482,74970210.0
1869,5.0309916,21993134.0
1871,8.273395,23837652.0
1872,4.9057193,74739310.0
1873,10.128217,24591526.0
1875,5.019188,23367896.0
1876,10.4886,49434020.0
1877,11.643144,30091550.0
1878,7.175707,28567202.0
1879,3.8878646,20628048.0
1880,5.268427,90651070.0
1883,12.76162,24720760.0
1884,11.530286,25218772.0
1885,3.2280903,54001784.0
1886,2.5949738,72675070.0
1887,17.334703,74263820.0
1889,3.111731,37732280.0
1890,5.929955,31109066.0
1891,9.557358,21110580.0
1892,5.541345,26610118.0
1894,4.526218,33082910.0
1895,5.9062424,55558056.0
1896,16.715199,30576112.0
1897,13.125062,41109148.0
1898,6.8165464,51667776.0
1899,11.57296,25962694.0
1900,2.852295,29206222.0
1901,4.968722,24006558.0
1902,19.848421,74826216.0
1903,7.8783503,92744330.0
1905,8.252782,28590602.0
1906,6.6565733,23662510.0
1907,3.5635512,26665420.0
1908,3.0060942,31286190.0
1909,4.455214,34684944.0
1910,2.9602122,31965530.0
1911,1.9632523,66427796.0
1912,6.957215,84256070.0
1913,2.3245313,31012334.0
1914,15.067123,82977260.0
1915,9.96257,89196550.0
1916,11.094214,36389484.0
1917,8.950639,67115000.0
1919,10.493309,92453064.0
1922,9.411006,29922662.0
1923,33.913322,58113844.0
1924,8.318724,31551682.0
1925,3.0965638,29534978.0
1926,18.758595,46931516.0
1928,18.258303,27058072.0
1929,11.682116,24747546.0
1930,5.8511996,24133774.0
1932,1.5900576,39065924.0
1933,6.585264,32312378.0
1934,2.8523824,22303728.0
1935,10.0534935,32557010.0
1936,11.256447,23282482.0
1937,14.783038,45999988.0
1940,1.9540278,25297776.0
1941,11.704964,32790422.0
1942,4.89533,57819564.0
1943,11.139398,31989082.0
1945,11.738021,41224900.0
1951,20.092167,118042536.0
1952,3.3503058,45267770.0
1953,8.985432,78650410.0
1954,14.111258,33042372.0
1955,10.58633,116592640.0
1956,13.198816,64887056.0
1957,20.264086,41509052.0
1958,15.9141655,58790976.0
1959,4.3357315,65860820.0
1960,5.1073976,30840258.0
1962,2.7243438,58128692.0
1963,17.59891,81512050.0
1965,11.119344,61120276.0
1966,22.46838,47676224.0
1968,7.4313774,54062000.0
1969,8.307659,38650024.0
1971,7.8349586,24358064.0
1973,1.9957604,29244394.0
1975,3.4020696,32517578.0
1976,11.48816,67331860.0
1977,6.8819356,66549056.0
1981,3.0345256,23702096.0
1982,11.9643,100012290.0
1983,3.921067,30874184.0
1984,17.560682,95355090.0
1985,20.941788,71580920.0
1986,13.237036,68408010.0
1987,14.134399,100085910.0
1988,3.0513012,27279816.0
1989,7.8472004,98258460.0
1990,3.2516615,38124736.0
1991,14.207022,75332904.0
1992,24.301517,45253930.0
1997,10.074042,136836130.0
1999,13.151551,107889680.0
2000,14.772241,65307876.0
2001,10.217825,36635520.0
2002,1.9366851,91170080.0
2003,12.14266,68184296.0
2023,9.935411,25358696.0
2035,5.2788944,25387822.0
2044,9.593075,21307720.0
2046,3.8550646,40486724.0
2047,6.106081,32426328.0
2053,3.2409775,33670176.0
2057,4.6906166,24420718.0
2064,2.552815,42865036.0
2073,13.08076,29179908.0
2074,4.343835,23084226.0
2077,3.8199985,21428284.0
2082,8.683972,32388054.0
2099,4.978689,38475864.0
2100,6.910597,79893096.0
2101,1.1082325,50682784.0
2102,3.885751,25610752.0
2104,16.760483,26704180.0
2105,2.366448,47302010.0
2106,7.094814,30068740.0
2108,13.500195,44569356.0
2110,3.2323627,46181172.0
2112,7.8346553,36927660.0
2113,2.5899599,21739572.0
2117,5.572569,44645540.0
2118,7.8750377,42582052.0
2119,12.15437,21076014.0
2123,4.7944655,48579172.0
2128,12.164708,38849196.0
2129,6.8530164,25528410.0
2130,4.5509887,28511738.0
2133,4.3057933,45956890.0
2134,7.9402313,20671952.0
2135,3.8573005,20075958.0
2136,21.24444,29152536.0
2137,7.9561844,57225600.0
2138,12.549712,24595818.0
2139,19.502708,26856928.0
2140,1.2271436,75483720.0
2141,15.402869,33912356.0
2144,5.559617,30441404.0
2145,12.033032,81760570.0
2147,17.329079,86446010.0
2151,9.274601,22934792.0
2152,6.962611,27497194.0
2154,2.460096,26416834.0
2155,15.695427,50563816.0
2161,4.2674003,31565840.0
2164,16.85713,23557590.0
2166,8.593284,49213264.0
2169,6.741012,29042636.0
2171,10.871256,61525784.0
2176,1.9858572,20291236.0
2179,21.597834,37388864.0
2181,5.9371123,24632910.0
2182,5.5721345,41751780.0
2183,8.368406,91192200.0
2184,3.9259207,30059354.0
2185,10.894362,22460388.0
2187,5.9807277,24314890.0
2189,3.9526093,25949342.0
2190,27.50835,102776480.0
2191,8.037058,45905630.0
2192,9.348124,40967876.0
2197,2.0273108,22873152.0
2205,18.18598,25090046.0
2207,8.11302,35564736.0
2209,19.35859,21047644.0
2215,21.35614,76680616.0
2216,6.2902765,27846796.0
2217,2.655866,23401204.0
2218,9.510078,41676630.0
2219,8.835455,29909358.0
2221,8.787543,71946520.0
2223,23.030432,40715210.0
2227,7.937,23122354.0
2237,4.552323,27490436.0
2244,17.221378,29603086.0
2245,20.391518,52173172.0
2247,10.050114,34159012.0
2252,4.3259277,23171866.0
2257,4.133295,33711188.0
2258,8.473044,28215236.0
2259,7.8513317,59785296.0
2261,4.3259783,22522602.0
2262,17.946198,48844024.0
2263,8.8368225,34956036.0
2270,7.528555,53518470.0
2277,12.840626,20691846.0
2279,9.497094,25014224.0
2280,3.9330003,38203364.0
2281,7.6487865,48380856.0
2282,2.0913396,82485816.0
2283,6.805546,36365300.0
2284,2.8419802,34797532.0
2286,4.8155055,20955412.0
2288,6.4915686,26615296.0
2289,8.207674,28962148.0
2290,8.811131,49337296.0
2294,1.7354928,38840256.0
2297,13.1952915,53952100.0
2298,2.981362,37838710.0
2299,3.1573138,20838288.0
2300,7.620115,59906292.0
2301,6.072333,48583530.0
2302,5.1576076,29320202.0
2303,3.131947,40017160.0
2304,2.819405,26477624.0
2305,6.023082,45392500.0
2306,6.535478,22583962.0
2307,5.129042,36322428.0
2308,5.7895565,22226628.0
2310,1.8830364,40102908.0
2311,5.536185,49669028.0
2312,6.14855,62305500.0
2313,4.115297,39911800.0
2314,10.17248,45746296.0
2315,5.0795875,29472806.0
2316,5.854491,33414488.0
2317,7.744778,27785164.0
2318,9.599966,40166560.0
2319,7.183536,41914644.0
2321,3.944694,31717304.0
2322,9.707834,70440860.0
2323,11.217949,41163370.0
2324,6.4169726,35450050.0
2327,2.346905,30333654.0
2328,5.1516123,40149920.0
2329,1.018602,50083750.0
2330,6.17845,49862772.0
2332,6.35142,22363458.0
2334,5.55359,29407880.0
2335,4.2527514,37094070.0
2336,8.021737,44806220.0
2337,2.5235136,26112580.0
2338,7.6936474,24675986.0
2340,7.431671,41489680.0
2341,8.257687,26973458.0
2342,5.391597,35581188.0
2343,5.800562,34256460.0
2344,16.001547,34443916.0
2345,8.284705,52239970.0
2346,10.247517,28854660.0
2347,3.7145216,78086744.0
2348,9.536556,28779742.0
2349,3.9510696,33099716.0
2351,4.2640414,64077200.0
2352,3.0719614,33295822.0
2353,7.922652,29808936.0
2354,4.680431,34218770.0
2355,5.6573167,44820276.0
2356,7.1038733,28573214.0
2360,2.7090886,40238196.0
2361,3.4959497,39419200.0
2362,3.1351264,47829030.0
2363,2.9933429,22040802.0
2364,5.2978625,41643092.0
2368,4.0904884,34271504.0
2369,1.2896284,57179464.0
2375,7.079354,23597372.0
2376,6.048787,25124880.0
2377,5.309124,39480416.0
2379,4.0445127,30016440.0
2381,2.4875357,33865430.0
2382,4.964931,41738864.0
2383,5.798905,38939380.0
2384,4.830622,44404296.0
2386,4.2579036,37643740.0
2387,7.4330506,27260392.0
2388,6.0904193,25871072.0
2391,2.3100207,26571708.0
2392,3.4899027,41057230.0
2399,4.8862867,21132164.0
2401,12.566245,36048492.0
2409,3.9981446,54251864.0
2410,2.496843,24702818.0
2411,2.5636415,32504132.0
2412,3.330794,28852640.0
2415,4.7434907,21749942.0
2417,3.6435335,50057444.0
2419,3.1440344,37959856.0
2420,7.905657,45778532.0
2421,3.753002,42438590.0
2426,3.8180213,71371336.0
2429,4.9714994,40770636.0
2433,5.4366693,24037340.0
2434,6.8649993,26729088.0
2439,7.501019,47153696.0
2441,4.4474397,22734442.0
2442,8.986409,45679084.0
2443,6.7498727,50878860.0
2444,6.3398232,51361348.0
2447,2.8793945,41419372.0
2448,2.860302,46265444.0
2450,6.82818,23693490.0
2454,2.7980733,33537472.0
2457,8.415904,39885280.0
2458,5.871443,50498656.0
2459,4.1950417,20261150.0
2460,4.193757,23089990.0
2462,3.1938014,37270904.0
2463,2.298868,37297508.0
2464,9.90644,63420844.0
2465,11.213533,26297072.0
2466,1.5596491,25057958.0
2467,7.7917137,37614776.0
2468,4.393508,32587410.0
2473,5.6084766,22153294.0
2475,6.2274,20370396.0
2476,12.747706,51867436.0
2477,4.086969,29677540.0
2478,8.897845,44055440.0
2479,12.793732,42280340.0
2480,3.2721047,25050762.0
2482,3.910925,38669536.0
2483,9.984389,32938274.0
2485,2.0755792,20594166.0
2486,4.4594603,26793782.0
2488,1.3033836,42692664.0
2489,2.489111,46872056.0
2490,1.5607579,34566764.0
2497,10.756753,30742720.0
2498,4.252154,41924180.0
2501,5.5804935,48307416.0
2502,3.1853943,45102148.0
2506,10.32879,28124784.0
2508,9.047598,44444424.0
2509,2.5345495,25698876.0
2512,10.66527,61927840.0
2513,1.855226,42529380.0
2514,4.1742363,25831910.0
2515,3.1952856,49719624.0
2520,4.2579474,44312810.0
2521,9.839179,59851230.0
2522,3.9178677,33930212.0
2526,7.680293,46487776.0
2527,3.4711814,64055770.0
2529,7.773571,80388424.0
2531,10.16999,65820084.0
2532,3.1265886,28023284.0
2534,6.91919,53481504.0
2536,5.0560775,31117566.0
2537,8.450151,32813540.0
2538,3.0112154,43697820.0
2540,3.7823963,27489700.0
2546,9.744805,27703206.0
2549,5.3908916,26781226.0
2552,5.858124,25888944.0
2553,4.1006384,41001730.0
2557,3.7015743,28473684.0
2558,2.8460205,22741750.0
2559,5.3219953,37262060.0
2560,2.8615315,49266984.0
2561,6.1797676,35488396.0
2565,5.1889586,39718896.0
2567,4.589407,39350492.0
2569,4.746886,54914372.0
2570,3.3699756,45510700.0
2571,8.738101,28386598.0
2574,3.434227,39758564.0
2575,4.8065057,21827594.0
2576,6.301391,39289452.0
2577,2.4764636,40019804.0
2580,10.008202,39257050.0
2581,4.876985,58783616.0
2582,2.7408042,25484322.0
2583,10.47448,20856238.0
2587,4.368589,31024764.0
2589,1.1219308,26915778.0
2590,2.5842977,30608324.0
2591,2.1465857,31382640.0
2592,9.463223,38377136.0
2595,9.6495495,69826030.0
2596,5.4515424,30852418.0
2602,1.0793036,32787724.0
2604,5.91845,25027052.0
2605,2.605188,25542352.0
2606,8.455183,38643984.0
2609,3.1663914,20795306.0
2611,4.2854214,58378732.0
2612,2.6480443,21120620.0
2614,14.573017,67409380.0
2615,8.776953,83907810.0
2618,2.9732528,21336032.0
2620,3.5778978,28319778.0
2621,1.280062,39652676.0
2622,5.154791,28849252.0
2626,7.3150964,37318110.0
2627,2.6551838,36065964.0
2633,3.0601406,37874596.0
2636,11.133815,51733704.0
2637,6.5763764,35223212.0
2641,5.41758,28401546.0
2646,5.6779284,90952020.0
2650,5.7051187,39210196.0
2651,1.5193418,29988734.0
2653,4.011938,61215380.0
2656,7.5871916,57802252.0
2657,6.208967,23715232.0
2659,8.097711,49368084.0
2663,4.9520516,33683460.0
2668,5.88101,22600536.0
2670,6.112335,49724864.0
2674,5.658176,22192050.0
2677,5.262613,26465880.0
2680,5.0542,66247896.0
2684,4.126548,42311200.0
2685,6.780285,26160156.0
2686,4.4944735,33248544.0
2687,1.0741683,25224334.0
2689,5.396288,32245996.0
2690,4.6149225,41527816.0
2691,4.2069573,61211044.0
2692,7.201949,27871048.0
2695,7.068973,26028918.0
2696,4.1380463,34500732.0
2697,10.117314,37463290.0
2698,3.6624432,39883950.0
2699,4.785754,44168216.0
2700,3.6519709,24121958.0
2701,3.3161178,25909854.0
2703,5.1186285,31871508.0
2708,7.8963137,24022132.0
2709,5.652501,31014980.0
2710,3.2817295,28457636.0
2711,7.9522314,46175492.0
2712,7.117899,46076376.0
2715,3.6128125,36072452.0
2717,2.2221456,50083290.0
2718,4.9696846,28368412.0
2719,2.4580173,41043700.0
2721,6.405329,35030276.0
2723,5.4968266,65699388.0
2725,6.601864,25461982.0
2726,4.8476057,37888468.0
2727,5.750945,50699560.0
2728,7.2660155,40742016.0
2733,8.017725,34208370.0
2735,5.4373455,29070234.0
2736,2.703033,48821244.0
2738,6.1985884,32699658.0
2739,4.789298,48669290.0
2741,6.043565,24843002.0
2742,5.295383,25465172.0
2744,9.604727,46266340.0
2746,6.1652093,28267398.0
2750,5.473433,47615850.0
2751,8.281239,34112200.0
2752,5.408514,20049406.0
2753,1.4313171,27172184.0
2755,7.890053,51487944.0
2760,3.0929923,71288170.0
2762,13.803233,44365736.0
2763,3.7611063,60022130.0
2764,3.3932157,41556700.0
2765,5.81929,21138600.0
2767,5.8357673,31601630.0
2769,10.235625,30431606.0
2770,11.445921,53698468.0
2772,6.295269,56494708.0
2773,8.775347,58518024.0
2775,2.8124044,56057016.0
2776,2.6069353,48540220.0
2777,4.8325996,62393450.0
2778,4.6313457,29772370.0
