样本编号,标签标准差,特征平均波动
1031,2.4270153,616838.4
1032,2.2896695,62516170.0
1033,8.903673,59475024.0
1034,2.6621835,46573664.0
1035,2.6910744,28736446.0
1036,2.4913065,10729481.0
1037,6.236011,7783363.0
1038,2.6897888,8829147.0
1039,7.3068004,7029117.5
1040,2.621033,13229808.0
1041,4.316533,18620786.0
1042,22.01958,59062410.0
1043,8.068267,95977630.0
1044,9.738148,118216280.0
1045,6.1136947,13197365.0
1046,2.620443,41788400.0
1047,0.70920855,86118950.0
1048,4.299585,17907674.0
1049,5.8787036,97075110.0
1050,6.7297835,16647992.0
1051,2.2306833,8410591.0
1052,2.108494,23749576.0
1053,3.5336525,10842209.0
1054,1.27639,20981110.0
1055,3.8836377,7768130.0
1056,11.437773,20808880.0
1057,3.19385,7683372.0
1058,4.1896596,6920658.5
1059,10.742356,14078652.0
1060,7.9474063,9029163.0
1061,7.5331903,21199420.0
1062,2.5727081,687921.94
1063,5.7212677,10492980.0
1064,4.8688083,49696330.0
1065,5.940828,39226504.0
1066,5.638403,16021518.0
1067,4.2100587,24044514.0
1068,15.431165,77615530.0
1069,15.971276,41447280.0
1070,9.031245,26539106.0
1071,4.942839,17821162.0
1072,6.3220468,33425338.0
1073,5.2962685,35553564.0
1074,9.395918,15255728.0
1075,4.155493,12601579.0
1076,6.113179,22560398.0
1077,10.621089,118804490.0
1078,1.9204339,25661864.0
1079,8.555907,2220968.2
1080,21.913425,25352884.0
1081,1.962698,18540226.0
1082,3.226418,73211460.0
1083,6.720602,52400164.0
1084,4.095052,11446816.0
1085,12.475672,62225896.0
1086,14.434392,47725490.0
1087,5.5250134,18615572.0
1088,0.8859318,9105732.0
1089,3.8700829,9518848.0
1090,11.777604,41408310.0
1091,1.9978348,6083915.0
1092,5.2641144,8752764.0
1093,4.767889,35949492.0
1094,3.0331817,7649481.5
1095,11.5638075,22844004.0
1096,7.730938,11969762.0
1097,3.3377311,5533329.5
1098,1.4656653,32223868.0
1099,3.498265,21192820.0
1100,20.41273,22905752.0
1101,7.4485765,27344194.0
1102,5.7889466,13734373.0
1103,1.2191316,19505356.0
1104,6.7265496,19675396.0
1105,13.544601,69890530.0
1106,3.0117695,12390294.0
1107,8.297101,24991252.0
1108,4.4409223,18507914.0
1109,17.801813,92630984.0
1110,5.115663,64806804.0
1111,5.339742,11860773.0
1112,4.3118377,20273834.0
1113,5.9025984,47374130.0
1114,2.4872565,18790208.0
1115,2.7282605,579875.7
1116,0.38422844,633423.75
1117,5.946252,94734020.0
1118,12.484546,78836296.0
1119,15.430106,10994931.0
1120,0.6399673,17816730.0
1121,4.7510414,52866764.0
1122,3.641126,14723460.0
1123,15.903952,73723224.0
1124,4.8636475,57739960.0
1125,7.4927444,40026610.0
1126,10.418615,11327079.0
1127,15.574019,44256696.0
1128,5.8738027,15489475.0
1129,9.628356,11793079.0
1130,5.5101357,25943084.0
1131,3.7937474,6395664.5
1132,1.3528963,21684342.0
1133,4.9847617,31064834.0
1134,9.079956,19980978.0
1135,7.9738636,15917214.0
1136,7.1309485,43378988.0
1137,5.032564,34732260.0
1138,2.5401459,39969576.0
1139,4.838737,44219340.0
1140,4.5853286,52064492.0
1141,20.976599,84762280.0
1142,3.0572984,36706516.0
1143,13.327809,23040198.0
1144,11.641908,57339636.0
1145,1.6592648,28571812.0
1146,3.8768508,31104022.0
1147,4.47913,17687612.0
1148,6.0235524,100228260.0
1149,3.1610017,34103404.0
1150,6.6618476,52623830.0
1151,5.3775425,12107743.0
1152,4.010414,64635576.0
1153,5.9387,107167450.0
1154,9.268542,11090351.0
1155,2.9683979,16585449.0
1156,5.4489665,6168725.5
1157,6.5946703,32428724.0
1158,3.8029344,58587492.0
1159,2.4011555,660274.44
1160,9.189168,119096650.0
1161,6.3498473,67931590.0
1162,7.5796037,88656856.0
1163,11.604165,83972160.0
1164,7.82299,34490300.0
1165,3.3900628,114319880.0
1166,4.389256,7709983.0
1167,3.1706583,52831092.0
1168,3.706598,8387249.5
1169,13.287935,13733954.0
1170,5.146723,44116252.0
1171,3.3257499,14133415.0
1172,6.2528424,43843830.0
1173,11.131606,18282168.0
1174,13.0497875,10759234.0
1175,11.825731,116680560.0
1176,11.858429,27396768.0
1177,3.9873137,27043826.0
1178,9.785767,23906398.0
1179,6.7916718,26204252.0
1180,8.467298,23075962.0
1181,9.66887,16713274.0
1182,4.640495,43267684.0
1183,5.881849,33608516.0
1184,7.773863,95818500.0
1185,1.9899876,639687.44
1186,5.7607307,19916482.0
1187,1.5666671,30629552.0
1188,9.358297,56951748.0
1189,23.824404,127961304.0
1190,34.291767,18133296.0
1191,6.260684,7048865.0
1192,2.9611201,9253242.0
1193,7.8083863,31148836.0
1194,4.993337,7498803.5
1195,30.149275,75897550.0
1196,8.019005,24182436.0
1197,5.081171,33348362.0
1198,9.15239,81851640.0
1199,8.622202,74125010.0
1200,4.733353,57058704.0
1201,9.440469,70360080.0
1202,4.944383,13250007.0
1203,7.829208,17166086.0
1204,2.0826683,31918868.0
1205,10.379682,19858300.0
1206,2.5813575,12786915.0
1207,1.5598003,28412484.0
1208,2.2789688,735277.56
1209,7.562019,21381400.0
1210,10.269383,27319044.0
1211,4.1412687,37044080.0
1212,6.3580165,13539595.0
1213,9.6455145,20131064.0
1214,2.1887836,15327896.0
1215,3.9449775,49585700.0
1216,1.460226,35123780.0
1217,6.4761715,128177790.0
1218,4.539628,4584604.5
1219,1.586139,41110884.0
1220,7.5198517,23237776.0
1221,7.5465937,18994474.0
1222,5.8558373,31005344.0
1223,16.869577,30569790.0
1224,5.9660234,45929544.0
1225,2.277063,600441.44
1226,2.5265121,626310.6
1227,5.4941654,70755450.0
1228,12.509944,65292204.0
1229,7.0831957,35602684.0
1230,5.6842237,72618936.0
1231,6.1556907,55360116.0
1232,1.7421236,48647920.0
1233,16.570948,77013500.0
1234,8.663453,99905530.0
1235,8.950948,73573790.0
1236,10.950522,45308184.0
1237,0.6633229,21595886.0
1238,1.9891744,33818924.0
1239,7.496473,81665850.0
1240,11.706156,25106608.0
1241,5.049924,6741977.5
1242,12.119367,7491249.5
1243,7.5514894,9242853.0
1244,6.5094757,24976330.0
1245,16.947119,27067516.0
1246,11.234132,50592476.0
1247,8.376124,49680172.0
1248,4.018018,54136310.0
1249,6.75225,26012396.0
1250,17.436073,29185202.0
1251,5.6017976,10980582.0
1252,6.0090775,26802984.0
1253,4.2064457,33203938.0
1254,8.640257,14965104.0
1255,6.6649613,19861744.0
1256,6.6819816,46524790.0
1257,4.989262,21048450.0
1258,13.408014,66643870.0
1259,10.36416,70693730.0
1260,8.591552,23049508.0
1261,2.1042106,9164638.0
1262,0.7901895,45021070.0
1263,7.858237,8668992.0
1264,5.083921,24473204.0
1265,17.68434,89046760.0
1266,7.7036095,75319190.0
1267,4.977142,11458428.0
1268,3.8875573,13634723.0
1269,6.432415,23791562.0
1270,4.435535,42785536.0
1271,5.4149685,63146496.0
1272,2.8627682,10580945.0
1273,5.9431405,11803704.0
1274,6.0481625,36696844.0
1275,5.6523066,12670641.0
1276,5.5244327,13392837.0
1277,7.0661798,6310968.0
1278,3.5004184,5679032.0
1279,7.924106,7417082.5
1280,11.048264,99317576.0
1281,14.248935,79935030.0
1282,23.878643,79233960.0
1283,2.6342788,16390610.0
1284,3.6648276,34698564.0
1285,4.99509,26036362.0
1286,6.812418,27089910.0
1287,2.89496,19552812.0
1288,12.116169,9415435.0
1289,1.7641047,19118926.0
1290,12.2701235,68353220.0
1291,12.935532,30746398.0
1292,8.696711,20109794.0
1293,6.0767546,15135076.0
1294,5.3647346,23557626.0
1295,11.399764,30042538.0
1296,8.831779,25106580.0
1297,17.93122,60880296.0
1298,7.627868,102854800.0
1299,2.2914853,39194628.0
1300,2.8982034,9588690.0
1301,7.4184904,28292218.0
1302,4.656263,73850856.0
1303,4.564026,9639775.0
1304,5.069899,26200186.0
1305,10.007237,22699580.0
1306,4.714566,9617509.0
1307,1.5952963,11108202.0
1308,4.7067947,16203256.0
1309,10.45459,15528588.0
1310,7.3613143,15111003.0
1311,5.8711963,15330793.0
1312,7.349419,14502782.0
1313,4.7023,7933719.0
1314,1.7683419,17338594.0
1315,0.7384785,64626308.0
1316,1.0713663,51807492.0
1317,4.040976,143197580.0
1318,5.236288,50248700.0
1319,0.18325724,561499.5
1320,6.420818,20691486.0
1321,5.089452,40509660.0
1322,7.295986,48879504.0
1323,5.723513,36574464.0
1324,7.095333,42088572.0
1325,2.9706266,655114.25
1326,9.628443,129864430.0
1327,2.238391,392395.1
1328,3.3073373,127873190.0
1329,7.3213363,64454820.0
1330,21.38322,86625280.0
1331,4.5329995,31269900.0
1332,11.066021,44064336.0
1333,14.212418,79419960.0
1334,3.2057054,8653233.0
1335,8.667959,27066322.0
1336,15.632132,70771450.0
1337,14.852389,42237144.0
1338,5.0513725,23715260.0
1339,8.3273535,40523468.0
1340,8.951298,19977182.0
1341,5.601726,16340010.0
1342,12.448333,26230202.0
1343,8.412512,12914038.0
1344,2.6258976,14712276.0
1345,4.4580717,27129892.0
1346,4.5429716,6220952.0
1347,9.380154,27055568.0
1348,1.6035912,6252862.5
1349,11.823871,20519744.0
1350,4.8043857,9815232.0
1351,3.5958571,11258296.0
1352,2.9679265,40380636.0
1353,3.282091,12097747.0
1354,12.423724,45767520.0
1355,14.24551,15072255.0
1356,9.534141,74646904.0
1357,4.305052,50079950.0
1358,15.871644,54268624.0
1359,8.6978,36136228.0
1360,9.583021,47394940.0
1361,6.428213,93124730.0
1362,16.71873,55737810.0
1363,8.611674,45522044.0
1364,2.5669959,585421.2
1365,2.8142521,663161.5
1366,2.494328,706586.6
1367,1.4659767,12226951.0
1368,9.627114,6410612.5
1369,4.7874527,5670737.0
1370,8.754073,28856930.0
1371,3.334264,42594036.0
1372,4.994862,40693680.0
1373,7.18469,34081484.0
1374,2.979778,61698784.0
1375,7.4987507,37379090.0
1376,11.555791,94356600.0
1377,1.344603,8003143.5
1378,5.3775454,28556038.0
1379,10.344754,23371226.0
1380,7.4793973,39841976.0
1381,7.269189,23040180.0
1382,6.926288,77668660.0
1383,2.716287,95970940.0
1384,5.7951035,20386368.0
1385,13.826835,22280924.0
1386,3.5414987,22406956.0
1387,8.46101,18468924.0
1388,8.687182,11495618.0
1389,9.562214,12933644.0
1390,5.8493953,21131724.0
1391,10.012929,56110156.0
1392,9.012624,76534250.0
1393,10.245393,82294210.0
1394,5.9245915,22516260.0
1395,4.437702,21863858.0
1396,2.3471231,344206.88
1397,4.178404,32919400.0
1398,2.7072814,647142.56
1399,14.428307,62542228.0
1400,9.671253,88716616.0
1401,7.2775383,130658510.0
1402,2.7252617,635817.9
1403,2.7023337,552869.56
1404,1.1287459,11348720.0
1405,1.639129,7289416.5
1406,5.9311557,11562701.0
1407,7.28682,41840124.0
1408,5.430907,32326310.0
1409,2.536555,19495498.0
1410,11.667443,48137852.0
1411,7.5030317,32071518.0
1412,12.099296,42037532.0
1413,8.346376,11516983.0
1414,1.4453814,7243840.5
1415,7.0699453,44999964.0
1416,4.3386507,33923370.0
1417,7.6992507,11131478.0
1418,0.89556426,20016970.0
1419,1.4767447,22953768.0
1420,4.124609,7013822.5
1421,4.1912804,17678328.0
1422,8.7289295,17075212.0
1423,10.505721,25432302.0
1424,6.9232225,24333710.0
1425,5.7746854,21668940.0
1426,3.3704035,7149015.0
1427,9.788579,79474690.0
1428,9.407545,44295120.0
1429,2.2509754,631890.75
1430,9.276445,76623896.0
1431,17.353825,103465336.0
1432,15.209196,69024250.0
1433,3.3404565,60178324.0
1434,3.8951445,29597354.0
1435,2.1615083,12368732.0
1436,5.6410694,14922633.0
1437,5.435758,7160945.5
1438,2.2868462,7488331.5
1439,2.4129744,10515764.0
1440,2.9462783,627117.75
1441,1.7657009,543412.06
1442,2.900386,612429.9
1443,2.8712666,30482402.0
1444,16.422674,25376202.0
1445,8.715148,53361172.0
1446,3.137903,27022536.0
1447,5.3071017,22144806.0
1448,19.48173,21113166.0
1449,10.293445,72767330.0
1450,1.9992143,653496.75
1451,4.9694643,27516962.0
1452,15.919448,121692360.0
1453,7.0414042,25647486.0
1454,14.077226,58285348.0
1455,8.498705,13036415.0
1456,8.534079,4290121.5
1457,14.719793,28846356.0
1458,4.0805497,5824885.0
1459,7.5167456,64321316.0
1460,2.8463578,3527283.5
1461,6.0981693,27873616.0
1462,16.955153,25444842.0
1463,10.252939,11457941.0
1464,4.1272144,9724814.0
1465,4.682284,24699408.0
1466,10.166302,49313936.0
1467,4.287153,24440850.0
1468,11.250398,74896210.0
1469,10.429441,59627840.0
1470,3.4201102,55967356.0
1471,7.652925,55618080.0
1472,6.4728885,17471400.0
1473,9.913022,9310227.0
1474,3.1027436,13314438.0
1475,9.117128,10070575.0
1476,4.9945836,12702843.0
1477,4.6636643,12878472.0
1478,2.7842143,5829375.5
1479,2.4269574,665744.75
1480,0.13310416,631265.4
1481,0.33011627,613539.8
1482,10.70326,7293437.0
1483,4.6459475,33391846.0
1484,3.237777,6503862.5
1485,8.73292,50611892.0
1486,10.51711,65034748.0
1487,11.389861,95032760.0
1488,3.9667566,11822945.0
1489,2.271385,401511.7
1490,7.5710373,27500342.0
1491,2.2759326,56073040.0
1492,2.8869271,64386044.0
1493,2.2922015,20118196.0
1494,9.893076,23034358.0
1495,15.034961,35640948.0
1496,4.699592,203571790.0
1497,1.788512,20377938.0
1498,11.137391,11923271.0
1499,7.5234566,52442216.0
1500,6.833297,54256850.0
1501,6.4491925,50363340.0
1502,13.947091,53154860.0
1503,10.873211,68448870.0
1504,12.963599,73352860.0
1505,2.568964,658667.8
1506,7.2249393,52490628.0
1507,6.723662,23683842.0
1508,6.3312826,6682262.0
1509,3.657618,23185984.0
1510,1.7846612,6448678.0
1511,4.677012,21699794.0
1512,1.0900478,13341752.0
1513,6.7181506,16919296.0
1514,8.526954,30397540.0
1515,3.9008274,13593814.0
1516,7.369012,8489915.0
1517,5.8261404,9469563.0
1518,2.2079535,39101372.0
1519,7.275243,34911164.0
1520,10.780625,73749420.0
1521,17.045671,77571940.0
1522,4.638066,59707292.0
1523,7.8807564,94229630.0
1524,10.152998,63847108.0
1525,8.16786,75594040.0
1526,3.2784493,12573426.0
1527,16.659449,100406340.0
1528,4.3013816,39936676.0
1529,11.250055,59761316.0
1530,2.4487405,47655548.0
1531,11.078382,82937510.0
1532,0.25859874,548338.25
1533,11.226385,50040324.0
1534,5.1617875,61683668.0
1535,6.937344,87077730.0
1536,10.664307,61513296.0
1537,2.84096,705922.75
1538,3.6773415,53326896.0
1539,8.812757,52590504.0
1540,2.64595,329590.72
1541,16.068678,114684480.0
1542,1.4228438,75687730.0
1543,2.6720457,40044676.0
1544,0.19037215,72750400.0
1545,15.3675585,100198810.0
1546,8.3929615,52938676.0
1547,2.1674695,579910.6
1548,0.3364267,563212.56
1549,21.467867,63781320.0
1550,8.848167,84079620.0
1551,6.807863,81428270.0
1552,2.1835277,425441.8
1553,2.51012,311378.0
1554,12.507815,77451400.0
1555,2.4931214,61966240.0
1556,7.4562683,124176130.0
1557,7.2319994,53728096.0
1558,6.403339,32507776.0
1559,6.510652,41223492.0
1560,15.525846,79604120.0
1561,2.347612,40272576.0
1562,8.683782,113611610.0
1563,2.0602336,26470670.0
1564,7.761736,95784456.0
1565,2.4301517,588962.4
1566,10.671311,69479850.0
1567,12.118038,76952390.0
1568,15.139937,39536864.0
1569,17.186047,116169750.0
1570,4.6604886,38087252.0
1571,1.4118636,57167264.0
1572,3.0933578,29377116.0
1573,2.7940032,611960.25
1574,2.5349758,348545.28
1575,18.29273,109993210.0
1576,13.84755,76718140.0
1577,1.965086,26182636.0
1578,4.496652,40737476.0
1579,14.810145,65654440.0
1580,6.848595,64679932.0
1581,6.172378,42200364.0
1582,2.037315,16405288.0
1583,4.700676,45888464.0
1584,12.299098,56697184.0
1585,16.542786,65415376.0
1586,8.960536,87393700.0
1587,6.0587454,87820480.0
1588,3.295992,28893014.0
1589,4.0274982,80769110.0
1590,14.4892435,69992010.0
1591,5.449793,38596490.0
1592,2.6266356,446467.72
1593,12.644295,78620490.0
1594,0.35380605,391386.47
1595,13.073315,86093480.0
1596,2.7823472,294355.7
1597,9.357357,96652460.0
1598,13.210614,89700920.0
1599,13.261189,65111976.0
1600,13.604248,86333740.0
1601,5.6214833,38383492.0
1602,2.7333374,47141220.0
1603,6.6752806,53661708.0
1604,7.3292856,52946108.0
1605,4.0374618,36269360.0
1606,8.987007,102045176.0
1607,2.606535,42147148.0
1608,8.52961,37466132.0
1609,3.0844984,89255740.0
1610,9.684063,97907360.0
1611,5.525475,68761160.0
1612,0.2616468,538176.25
1613,6.1724787,78693550.0
1614,5.380525,22936120.0
1615,2.8548884,16091056.0
1616,9.247645,44404776.0
1617,6.1080484,37235584.0
1618,4.3370433,30038156.0
1619,15.808453,56957884.0
1620,6.925755,109651780.0
1621,5.3964896,91261180.0
1622,11.143162,55029932.0
1623,6.5166607,39711976.0
1624,12.507402,140144370.0
1625,6.3363433,47170760.0
1626,9.851781,60835852.0
1627,12.720142,69800860.0
1628,11.055129,61865124.0
1629,7.4080358,67595150.0
1630,5.4169216,18036000.0
1631,2.4697766,41811956.0
1632,12.036824,55897224.0
1633,7.0110173,87560590.0
1634,5.8293333,64502880.0
1635,13.070217,89103810.0
1636,20.609587,65458810.0
1637,17.350718,83953624.0
1638,0.83648694,69048720.0
1639,19.309622,111364550.0
1640,9.946643,81036420.0
1641,6.353969,62963390.0
1642,13.861904,95174420.0
1643,3.4309647,36733270.0
1644,2.6685078,633525.9
1645,4.635206,48285330.0
1646,4.5817633,90224220.0
1647,0.32993415,396984.4
1648,2.8113797,32440204.0
1649,8.969376,47158280.0
1650,2.9569283,28781528.0
1651,5.9423256,65411536.0
1652,1.809702,30344514.0
1653,4.3502936,40542440.0
1654,10.306511,71481150.0
1655,8.083768,105642360.0
1656,5.3450475,56072228.0
1657,8.753279,77570390.0
1658,11.652691,58683220.0
1659,8.022306,66477836.0
1660,9.377184,55327040.0
1661,10.185231,59824212.0
1662,4.596619,30425840.0
1663,12.782699,43797600.0
1664,2.4759488,23429070.0
1665,3.1046958,5096981.0
1666,1.8085086,49580652.0
1667,4.3889236,25328572.0
1668,7.0807266,46127176.0
1669,3.7653868,60702544.0
1670,2.5686576,58970324.0
1671,2.3586898,668929.06
1672,9.313598,72158590.0
1673,0.67673105,26057192.0
1674,16.14189,30639212.0
1675,5.473641,15028424.0
1676,17.562239,47284770.0
1677,2.9788587,47909084.0
1678,6.811663,67650264.0
1679,3.375244,16324268.0
1680,5.716173,100299040.0
1681,4.728704,7341194.0
1682,3.4080977,23806080.0
1683,2.938463,35329212.0
1684,6.0916586,121225900.0
1685,7.139708,91017260.0
1686,5.1041365,63109410.0
1687,5.495105,55816180.0
1688,23.045053,31519788.0
1689,35.689186,92127280.0
1690,6.093294,79938960.0
1691,4.98595,40345876.0
1692,13.463189,92795460.0
1693,3.315102,32366398.0
1694,7.29146,80474180.0
1695,10.239053,94963230.0
1696,0.28742215,570175.7
1697,2.8473513,28869034.0
1698,2.9286988,26957470.0
1699,17.695898,39210016.0
1700,7.356441,25095206.0
1701,5.298793,28032254.0
1702,3.9526768,25435030.0
1703,10.26,76583736.0
1704,2.504776,574467.3
1705,2.2476537,39796772.0
1706,6.520462,25933306.0
1707,2.5628688,620665.8
1708,4.2633696,35933012.0
1709,5.4208436,44893170.0
1710,8.062244,56477210.0
1711,1.0558753,594783.2
1712,0.53645563,8597429.0
1713,7.673261,27936016.0
1714,5.829185,38126080.0
1715,1.9227259,10087068.0
1716,7.583404,68085030.0
1717,16.160076,25570912.0
1718,6.3456984,50532296.0
1719,4.5607567,19245688.0
1720,18.238081,41077830.0
1721,13.233539,88492220.0
1722,3.3944464,15116747.0
1723,15.436026,78080310.0
1724,2.8074112,20424654.0
1725,17.764692,110397320.0
1726,32.561905,41953580.0
1727,7.678106,39766630.0
1728,6.2580037,41441304.0
1729,6.7071857,85889790.0
1730,8.001392,31692020.0
1731,3.8488982,32384416.0
1732,10.15428,27897886.0
1733,1.7962261,34077576.0
1734,2.7008548,24521124.0
1735,9.533482,16852742.0
1736,5.6885405,16711743.0
1737,7.405049,25774836.0
1738,7.3270464,20450750.0
1739,5.9477754,9771680.0
1740,20.797756,96254580.0
1741,8.366234,53437050.0
1742,5.051893,18098656.0
1743,5.6965537,35988936.0
1744,5.148422,21504276.0
1745,12.797009,54136948.0
1746,13.563335,50070950.0
1747,13.180743,88433640.0
1748,3.889608,18120628.0
1749,4.5271425,43857604.0
1750,1.6639884,17668000.0
1751,7.509091,72619620.0
1752,10.266904,36397772.0
1753,7.3114576,24625572.0
1754,9.828605,9519963.0
1755,3.9730222,4606852.0
1756,7.758438,25068924.0
1757,9.014757,16545241.0
1758,26.72165,31862310.0
1759,4.250343,63206836.0
1760,4.181989,62864676.0
1761,10.540572,17543302.0
1762,7.578011,22294362.0
1763,6.095367,18640292.0
1764,15.153634,48792828.0
1765,5.865438,31408090.0
1766,3.2531965,64500676.0
1767,7.737673,25386206.0
1768,2.6799169,40060744.0
1769,4.4265676,55163390.0
1770,15.202734,22921864.0
1771,3.1433327,25827062.0
1772,3.07983,35471020.0
1773,4.507852,6944542.5
1774,3.5470428,32326712.0
1775,12.509242,32618180.0
1776,11.767055,94863330.0
1777,6.8550916,30179986.0
1778,6.23027,77553770.0
1779,17.605211,18696898.0
1780,11.114038,71066150.0
1781,4.3314605,48546210.0
1782,7.3924036,21278490.0
1783,16.677908,92979176.0
1784,8.8673725,72769060.0
1785,2.7120092,10912649.0
1786,18.202616,53131284.0
1787,14.129983,23365912.0
1788,18.728441,35206170.0
1789,7.850588,18084844.0
1790,6.1926413,49336548.0
1791,12.340645,27586756.0
1792,9.276571,37855516.0
1793,2.8430667,16367287.0
1794,8.080012,23046228.0
1795,24.76455,59479180.0
1796,6.8213243,39969640.0
1797,2.350857,16555991.0
1798,3.1201155,42570484.0
1799,19.510983,43438652.0
1800,14.78576,20211618.0
1801,18.495884,147432900.0
1802,7.820751,23568644.0
1803,6.967542,44813216.0
1804,0.49725512,29602490.0
1805,5.471961,21084836.0
1806,3.4308817,22658654.0
1807,0.2196294,14173449.0
1808,12.20602,14792946.0
1809,25.374374,77182480.0
1810,5.2922416,23307632.0
1811,5.523941,9149080.0
1812,6.907483,21181920.0
1813,7.114163,27621028.0
1814,2.7307374,31196426.0
1815,14.903933,50126960.0
1816,12.612364,37460604.0
1817,11.247238,33874356.0
1818,5.28972,11674949.0
1819,19.247917,22870924.0
1820,9.746476,51071452.0
1821,21.360523,69164960.0
1822,2.87955,31159234.0
1823,3.4528654,15690455.0
1824,18.246267,20070458.0
1825,11.598342,55380310.0
1826,5.835403,77137430.0
1827,7.9777393,28744570.0
1828,2.1958933,19818968.0
1829,10.173373,45435456.0
1830,2.7329524,19359288.0
1831,26.149946,92924880.0
1832,8.665234,30562942.0
1833,15.200378,20984510.0
1834,6.4204493,20707480.0
1835,16.33175,49734830.0
1836,14.530643,22160614.0
1837,8.80067,28330200.0
1838,10.152387,38638496.0
1839,7.447446,42946816.0
1840,6.2965026,74437530.0
1841,2.4920533,19279880.0
1842,7.473653,42809044.0
1843,9.9694805,99132240.0
1844,4.3175764,20460838.0
1845,15.714237,74973210.0
1846,5.1462545,54628776.0
1847,6.6050124,16228035.0
1848,20.235228,57244936.0
1849,7.2006297,25917754.0
1850,2.559515,32267492.0
1851,5.620993,33963556.0
1852,2.7928953,9939060.0
1853,8.011711,20909938.0
1854,7.5342026,26027340.0
1855,6.601977,27046274.0
1856,8.974799,7923796.0
1857,0.30860993,24192642.0
1858,13.813836,34023400.0
1859,11.930969,38278870.0
1860,13.714799,36425840.0
1861,17.981909,61468884.0
1862,10.201303,31191532.0
1863,3.8372555,22940114.0
1864,3.0379722,25597404.0
1865,4.5419593,48200876.0
1866,6.9785867,32562706.0
1867,4.6772923,28832348.0
1868,21.268482,74970210.0
1869,5.0309916,21993134.0
1870,4.3697815,18660770.0
1871,8.273395,23837652.0
1872,4.9057193,74739310.0
1873,10.128217,24591526.0
1874,5.0649385,9715208.0
1875,5.019188,23367896.0
1876,10.4886,49434020.0
1877,11.643144,30091550.0
1878,7.175707,28567202.0
1879,3.8878646,20628048.0
1880,5.268427,90651070.0
1881,2.90724,13644747.0
1882,0.6515073,19769980.0
1883,12.76162,24720760.0
1884,11.530286,25218772.0
1885,3.2280903,54001784.0
1886,2.5949738,72675070.0
1887,17.334703,74263820.0
1888,7.9069285,16442933.0
1889,3.111731,37732280.0
1890,5.929955,31109066.0
1891,9.557358,21110580.0
1892,5.541345,26610118.0
1893,8.320316,17637376.0
1894,4.526218,33082910.0
1895,5.9062424,55558056.0
1896,16.715199,30576112.0
1897,13.125062,41109148.0
1898,6.8165464,51667776.0
1899,11.57296,25962694.0
1900,2.852295,29206222.0
1901,4.968722,24006558.0
1902,19.848421,74826216.0
1903,7.8783503,92744330.0
1904,3.1475313,17401896.0
1905,8.252782,28590602.0
1906,6.6565733,23662510.0
1907,3.5635512,26665420.0
1908,3.0060942,31286190.0
1909,4.455214,34684944.0
1910,2.9602122,31965530.0
1911,1.9632523,66427796.0
1912,6.957215,84256070.0
1913,2.3245313,31012334.0
1914,15.067123,82977260.0
1915,9.96257,89196550.0
1916,11.094214,36389484.0
1917,8.950639,67115000.0
1918,2.5250392,15228472.0
1919,10.493309,92453064.0
1920,9.948435,8272549.5
1921,1.6996024,18855280.0
1922,9.411006,29922662.0
1923,33.913322,58113844.0
1924,8.318724,31551682.0
1925,3.0965638,29534978.0
1926,18.758595,46931516.0
1927,1.0602955,18955522.0
1928,18.258303,27058072.0
1929,11.682116,24747546.0
1930,5.8511996,24133774.0
1931,3.087632,11690804.0
1932,1.5900576,39065924.0
1933,6.585264,32312378.0
1934,2.8523824,22303728.0
1935,10.0534935,32557010.0
1936,11.256447,23282482.0
1937,14.783038,45999988.0
1938,5.015236,17385116.0
1939,4.9565587,9458559.0
1940,1.9540278,25297776.0
1941,11.704964,32790422.0
1942,4.89533,57819564.0
1943,11.139398,31989082.0
1944,20.652071,10386026.0
1945,11.738021,41224900.0
1946,5.768625,17377456.0
1947,6.092731,12907501.0
1948,2.0419974,9824603.0
1949,5.9012823,19305258.0
1950,7.427247,10249036.0
1951,20.092167,118042536.0
1952,3.3503058,45267770.0
1953,8.985432,78650410.0
1954,14.111258,33042372.0
1955,10.58633,116592640.0
1956,13.198816,64887056.0
1957,20.264086,41509052.0
1958,15.9141655,58790976.0
1959,4.3357315,65860820.0
1960,5.1073976,30840258.0
1961,4.4315724,12990362.0
1962,2.7243438,58128692.0
1963,17.59891,81512050.0
1964,5.266678,14973760.0
1965,11.119344,61120276.0
1966,22.46838,47676224.0
1967,3.7741501,14400935.0
1968,7.4313774,54062000.0
1969,8.307659,38650024.0
1970,9.088947,17942766.0
1971,7.8349586,24358064.0
1972,2.1580029,15473089.0
1973,1.9957604,29244394.0
1974,5.355953,16489422.0
1975,3.4020696,32517578.0
1976,11.48816,67331860.0
1977,6.8819356,66549056.0
1978,7.704819,18985666.0
1979,3.4158292,14155068.0
1980,1.1079595,19188126.0
1981,3.0345256,23702096.0
1982,11.9643,100012290.0
1983,3.921067,30874184.0
1984,17.560682,95355090.0
1985,20.941788,71580920.0
1986,13.237036,68408010.0
1987,14.134399,100085910.0
1988,3.0513012,27279816.0
1989,7.8472004,98258460.0
1990,3.2516615,38124736.0
1991,14.207022,75332904.0
1992,24.301517,45253930.0
1993,4.167468,19892086.0
1994,7.4594936,15987662.0
1995,3.064616,19909326.0
1996,2.4889948,8048576.5
1997,10.074042,136836130.0
1998,6.3132243,19378382.0
1999,13.151551,107889680.0
2000,14.772241,65307876.0
2001,10.217825,36635520.0
2002,1.9366851,91170080.0
